recipe_id,ingredient_id,measure,unit_id,prep_notes,order_index
191,229,1.0,11,,17
192,281,500.0,1,,1
192,105,400.0,13,ml,2
192,196,21.0,13,.cm,3
192,143,1.0,9,,4
192,200,1.0,13,sprigs of fresh,5
193,341,3.0,13,large,1
193,747,1.0,13,medium,2
193,152,1.0,13,medium,3
193,340,1.0,13,small,4
193,137,2.0,14,minced,5
193,222,25.0,1,,6
193,748,2.0,9,,7
193,292,1.0,9,,8
193,749,2.0,9,,9
193,750,1.0,9,,10
193,751,2.0,8,,11
193,752,1.0,9,,12
193,115,60.0,5,,13
194,638,200.0,1,,1
194,309,600.0,13,ml,2
194,210,4.0,9,,3
194,260,0.0,16,,4
194,229,0.0,16,,5
195,284,2.0,9,,1
195,340,1.0,13,chopped,2
195,137,1.0,14,peeled crushed,3
195,62,400.0,1,,4
195,157,1.0,8,,5
195,677,1.0,8,,6
195,222,1.0,12,,7
195,454,1.0,13,beaten,8
196,577,12.0,13,,1
196,408,0.25,10,,2
196,309,0.25,10,,3
196,184,2.0,9,,4
196,137,2.0,14,,5
196,217,0.25,8,,6
196,547,6.0,13,,7
196,187,1.0,13,,8
196,341,1.0,13,,9
196,93,0.5,13,,10
196,550,1.0,13,,11
196,244,0.25,13,,12
196,161,3.0,8,,13
199,151,16.0,3,,1
199,210,0.25,10,,2
199,260,1.0,13,dash,3
199,137,1.0,14,,4
199,74,0.25,10,,5
198,537,500.0,1,,1
198,340,1.0,13,medium chopped,2
198,137,2.0,14,minced,3
198,30,2.0,13,sliced,4
198,197,1.0,13,shot,5
198,454,1.0,13,,6
198,260,1.0,8,,7
198,24,0.5,8,,8
198,193,1.0,8,,9
198,205,1.0,8,,10
198,222,1.0,9,chopped,11
198,125,0.5,10,,12
198,454,1.0,13,beaten,13
198,31,1.0,10,,14
198,303,1.0,13,for frying,15
200,236,225.0,1,,1
200,366,1.0,13,small,2
200,137,1.0,14,finely chopped,3
200,197,75.0,5,,4
200,105,100.0,13,ml,5
200,36,1.0,13,for greasing,6
200,220,0.0,16,,7
201,125,4.0,10,,1
201,309,1.0,10,,2
201,260,0.25,8,,3
201,462,1.0,10,,4
201,210,0.25,10,,5
202,328,1.0,4,,1
202,162,0.5,10,,2
202,36,0.5,10,,3
202,219,0.5,10,,4
202,222,2.0,9,,5
202,24,1.0,13,,6
203,329,227.0,1,,1
203,36,25.0,1,,2
203,330,1.0,8,,3
203,220,100.0,1,,4
203,208,1.0,13,grated,5
203,328,250.0,1,,6
203,222,1.0,13,chopped,7
204,623,2.0,10,,1
204,35,0.5,10,,2
204,11,2.0,8,,3
204,142,1.0,8,,4
204,518,1.0,8,,5
204,75,1.0,8,,6
204,428,1.0,10,,7
204,622,0.33,10,,8
204,795,0.5,10,,9
204,309,1.0,9,,10
207,210,2.0,9,,1
207,340,1.0,13,sliced,2
207,42,2.0,13,medium,3
207,337,3.0,10,,4
207,309,3.0,10,,5
207,236,4.0,13,large,6
207,16,3.0,13,,7
207,479,1.0,13,,8
207,2,1.0,13,,9
208,237,6.0,13,large,1
208,210,3.0,9,,2
208,107,150.0,13,ml,3
208,337,200.0,13,ml,4
208,366,1.0,13,small finely diced,5
208,340,1.0,13,small finely diced,6
208,137,3.0,14,chopped,7
208,236,1.0,13,large,8
208,213,1.0,13,,9
208,468,1.0,13,,10
208,16,1.0,13,,11
208,161,1.0,8,,12
208,292,2.0,9,,13
208,71,400.0,1,,14
208,331,1.0,12,,15
208,311,200.0,1,,16
208,290,2.0,13,,17
208,30,0.0,16,,18
205,425,600.0,1,,1
205,236,300.0,1,,2
205,152,1.0,13,chopped,3
205,85,3.0,9,,4
205,95,1.0,8,,5
205,229,0.5,8,,6
205,137,3.0,14,,7
205,142,2.0,13,pieces,8
205,125,2.0,9,,9
205,112,3.0,13,,10
205,31,75.0,1,,11
205,303,1.0,13,for frying,12
206,127,900.0,1,,1
206,210,2.0,9,,2
206,265,600.0,13,ml,3
206,312,800.0,1,,4
206,233,1.0,9,,5
206,208,1.0,13,grating,6
206,105,3.0,9,,7
206,172,200.0,1,,8
206,182,1.0,13,finely sliced,9
206,237,200.0,1,peeled raw,10
206,222,1.0,12,large,11
206,103,1.0,12,,12
206,183,1.0,13,grated zest of,13
206,159,25.0,1,grated,14
206,183,1.0,13,juice of,15
209,624,1.0,4,,1
209,137,1.0,14,,2
209,236,2.0,13,medium,3
209,42,2.0,13,,4
209,182,1.0,13,,5
209,36,3.0,9,,6
209,125,5.0,9,,7
209,337,4.0,10,,8
209,197,1.0,10,,9
209,91,1.0,10,,10
209,625,1.0,10,,11
209,465,1.0,9,,12
210,36,75.0,1,,1
210,182,1.0,13,kg,2
210,260,0.5,8,,3
210,91,300.0,13,ml,4
210,454,1.0,13,,5
210,111,3.0,13,,6
210,208,0.25,8,,7
210,233,225.0,1,,8
210,260,0.5,8,,9
210,36,60.0,1,,10
210,422,60.0,1,,11
210,52,50.0,1,,12
210,309,2.0,9,,13
211,282,100.0,1,,1
211,197,350.0,1,,2
211,282,45.0,1,,3
211,619,1.0,13,,4
211,111,4.0,13,,5
211,454,2.0,13,,6
211,637,0.0,16,,7
212,828,1.0,10,,1
212,622,6.0,9,,2
212,282,0.5,10,,3
212,603,0.5,8,,4
212,197,2.0,10,,5
212,282,0.5,10,,6
212,89,0.25,10,,7
212,111,3.0,13,,8
212,300,1.0,8,,9
212,260,0.25,8,,10
212,110,3.0,13,,11
212,282,0.25,10,,12
212,829,0.25,8,,13
213,210,3.0,9,,1
213,340,1.0,13,,2
213,137,2.0,14,,3
213,42,1.0,13,,4
213,130,2.0,10,,5
213,290,1.0,8,,6
213,16,3.0,13,,7
213,260,1.0,9,,8
213,48,2.0,13,sticks,9
214,112,3.0,13,,1
214,36,2.0,13,knobs,2
214,219,1.0,8,,3
214,464,3.0,13,chopped,4
214,222,1.0,9,chopped,5
214,465,1.0,9,chopped,6
214,159,4.0,9,,7
215,58,2.0,13,,1
215,42,12.0,3,,2
215,236,5.0,13,,3
215,340,1.0,13,,4
215,21,1.0,13,,5
215,374,1.0,10,,6
215,273,2.0,9,,7
215,36,1.0,13,,8
215,282,1.0,13,,9
215,303,1.0,13,,10
215,260,1.0,13,,11
215,229,1.0,13,,12
216,36,50.0,1,,1
216,210,1.0,9,,2
216,340,1.0,2,,3
216,282,1.0,8,,4
216,138,4.0,13,sliced,5
216,233,2.0,9,,6
216,107,250.0,13,ml,7
216,21,1.0,13,l,8
216,30,4.0,13,sliced,9
216,159,140.0,1,,10
217,572,500.0,1,,1
217,303,1.0,13,dash,2
217,125,1.0,13,to glaze,3
217,260,1.0,13,dash,4
218,336,300.0,1,,1
218,233,200.0,1,,2
218,377,2.0,9,,3
218,137,1.0,14,peeled crushed,4
218,544,5.0,9,,5
218,303,1.0,13,for frying,6
218,183,0.0,16,,7
219,322,1.0,3,,1
219,282,1.0,10,,2
219,300,1.0,8,,3
219,125,1.0,13,,4
219,238,2.0,13,,5
219,281,1.0,13,,6
219,379,1.0,13,,7
219,433,1.0,13,,8
220,488,2.0,10,,1
220,222,0.33,10,,2
220,210,1.0,13,dash,3
220,186,3.0,13,,4
220,138,4.0,13,,5
220,94,1.0,13,sprinking,6
221,262,4.0,13,,1
221,10,4.0,13,,2
221,204,4.0,13,,3
221,293,3.0,13,,4
221,443,2.0,13,sliced,5
221,112,2.0,13,,6
221,30,1.0,13,slice,7
221,444,100.0,1,,8
222,148,0.75,10,,1
222,300,1.0,8,,2
222,36,0.67,10,,3
222,111,4.0,13,,4
222,125,2.0,10,,5
222,11,1.0,8,,6
222,442,1.0,10,,7
222,35,0.75,10,,8
222,622,2.0,9,,9
222,454,2.0,13,medium,10
222,29,2.0,9,,11
222,519,5.0,13,drops,12
222,454,1.0,13,,13
197,177,3.0,4,,1
197,626,1.0,13,head,2
197,627,3.0,9,,3
197,260,3.0,8,,4
197,309,1.0,10,,5
197,125,5.0,9,,6
223,240,12.0,13,,1
223,138,3.0,13,,2
223,210,100.0,5,,3
223,46,3.0,13,,4
223,222,1.0,9,chopped,5
224,240,500.0,1,,1
224,210,3.0,9,,2
224,69,1.0,13,,3
224,133,1.0,11,,4
224,314,250.0,13,ml,5
224,71,1.0,1,tin,6
224,198,0.5,8,,7
224,92,1.0,1,pack,8
225,210,3.0,9,,1
225,137,3.0,14,chopped,2
225,237,400.0,1,,3
225,650,2.0,9,,4
225,222,1.0,12,,5
226,57,1.0,13,,1
226,233,0.75,10,,2
226,454,1.0,13,,3
226,499,2.0,9,,4
226,11,1.0,9,,5
226,260,1.0,8,,6
226,211,0.5,8,,7
226,139,0.25,8,,8
226,309,0.75,10,,9
226,60,0.5,10,,10
226,502,0.25,10,,11
226,274,3.0,9,,12
226,163,2.0,9,,13
226,491,1.0,9,,14
226,414,2.0,9,,15
226,503,0.5,9,,16
226,499,2.0,9,,17
226,137,1.0,14,,18
226,278,2.0,13,chopped,19
226,142,1.0,8,,20
227,264,300.0,1,,1
227,35,150.0,1,,2
227,875,10.0,1,,3
227,260,1.0,11,,4
227,36,125.0,1,,5
227,197,10.0,9,,6
227,876,300.0,1,,7
227,454,1.0,13,,8
227,197,1.0,13,for brushing,9
227,442,0.0,17,,10
228,370,400.0,1,,1
228,210,3.0,9,,2
228,340,1.0,13,chopped,3
228,138,2.0,13,chopped,4
228,292,2.0,9,,5
228,293,800.0,1,,6
228,282,1.0,9,,7
228,106,1.0,9,,8
228,75,1.0,11,,9
228,70,2.0,9,,10
229,411,1.0,13,,1
229,36,2.0,9,,2
229,340,1.0,13,chopped,3
229,483,1.0,4,,4
229,537,0.5,4,,5
229,249,1.0,10,,6
229,137,1.0,8,,7
229,260,1.0,8,,8
229,24,0.25,8,,9
229,292,3.0,15,,10
230,162,2.0,10,,1
230,84,1.0,3,,2
230,300,1.0,8,,3
230,833,1.0,10,,4
231,8,2.0,13,large,1
231,210,2.0,9,,2
231,150,250.0,1,,3
231,757,3.0,9,,4
231,137,1.0,14,peeled crushed,5
231,183,1.0,13,juice of,6
231,85,1.0,12,,7
231,222,1.0,12,,8
231,200,1.0,12,,9
232,760,250.0,1,,1
232,644,250.0,1,,2
232,446,15.0,1,,3
232,282,1.0,8,,4
232,210,2.0,9,,5
235,190,8.0,3,grams),1
235,233,0.33,10,,2
235,206,0.75,8,,3
235,139,0.5,8,,4
235,176,0.5,8,,5
235,24,0.5,8,,6
235,46,0.12,8,,7
235,36,6.0,9,grams),8
235,315,1.0,10,milliliters),9
235,162,1.0,10,milliliters),10
235,201,1.0,4,grams),11
235,36,4.0,9,grams),12
235,139,1.0,8,,13
235,30,16.0,13,slices square,14
235,52,8.0,13,slices mild,15
235,82,8.0,13,slices,16
235,36,4.0,9,grams),17
236,572,8.0,13,,1
236,210,2.0,9,,2
236,137,3.0,14,,3
236,217,1.0,9,,4
236,183,0.5,13,,5
236,369,4.0,13,sprigs,6
236,242,1.0,13,,7
233,210,4.0,9,,1
233,340,1.0,13,chopped,2
233,242,1.0,13,chopped,3
233,142,2.0,13,cm piece,4
233,157,0.5,8,,5
233,62,400.0,1,,6
233,341,200.0,1,,7
233,183,0.5,13,juice of,8
233,8,2.0,13,,9
233,150,200.0,1,,10
233,138,1.0,13,,11
233,381,25.0,1,,12
233,85,1.0,12,,13
234,108,6.0,13,,1
234,81,1.0,15,,2
234,184,1.0,9,,3
234,260,1.0,8,,4
234,246,0.0,16,,5
234,212,4.0,13,sticks,6
237,233,75.0,1,,1
237,454,2.0,13,large,2
237,31,75.0,1,,3
237,284,1.0,13,for frying,4
237,115,4.0,9,,5
237,182,0.5,13,,6
237,643,70.0,1,,7
237,233,60.0,1,,8
237,304,75.0,5,,9
237,197,330.0,13,ml,10
237,208,1.0,13,grated,11
238,127,800.0,1,,1
238,36,50.0,1,,2
238,138,3.0,13,chopped,3
238,411,1.0,13,chopped,4
238,278,8.0,13,,5
238,105,100.0,13,ml,6
238,205,2.0,9,,7
238,419,180.0,1,,8
238,112,4.0,13,,9
239,765,1.0,4,,1
239,42,1.0,4,,2
239,151,1.0,10,,3
239,226,0.5,10,,4
239,103,1.0,9,,5
239,465,1.0,9,,6
239,197,3.0,10,,7
239,162,0.5,10,,8
239,36,0.5,10,,9
239,260,0.5,8,,10
239,24,0.25,8,,11
240,264,750.0,1,,1
240,282,6.0,9,,2
240,112,2.0,13,,3
240,197,1.0,10,,4
241,236,5.0,13,,1
241,32,1.0,13,,2
241,137,2.0,14,,3
241,57,2.0,13,,4
241,12,1.0,13,,5
241,163,1.0,13,,6
241,60,1.0,13,,7
241,36,1.0,9,,8
241,303,1.0,9,,9
241,210,1.0,9,,10
242,2,1.0,4,,1
242,210,1.0,9,,2
242,274,2.0,9,,3
242,258,2.0,9,,4
242,266,4.0,9,,5
243,102,100.0,1,,1
243,442,85.0,1,,2
243,36,85.0,1,,3
243,150,250.0,13,ml,4
243,373,750.0,1,,5
243,112,2.0,13,,6
243,183,1.0,13,zest of,7
243,213,1.0,13,zest of,8
243,163,250.0,13,ml,9
243,447,0.0,16,,10
245,68,2.0,10,,1
245,162,2.0,9,,2
245,84,1.0,3,– can,3
245,300,1.0,8,,4
245,310,1.0,10,,5
245,199,1.0,10,,6
244,204,0.33,10,,1
244,506,0.33,10,,2
244,493,0.67,10,,3
244,4,0.5,10,,4
244,60,2.0,10,,5
244,260,0.5,8,,6
244,282,0.25,8,,7
244,414,1.0,8,,8
244,229,0.25,8,,9
244,166,0.5,8,,10
244,308,1.0,10,,11
244,274,1.0,8,,12
244,89,1.0,9,,13
244,309,2.0,9,,14
244,278,0.25,10,,15
246,355,4.0,13,small,1
246,210,2.0,8,,2
246,157,1.0,8,,3
246,282,1.0,9,,4
246,512,3.0,9,,5
246,42,2.0,13,,6
246,278,2.0,13,sliced,7
246,626,400.0,1,,8
246,753,5.0,13,,9
246,544,3.0,9,,10
246,547,4.0,13,large,11
247,62,400.0,1,,1
247,757,1.0,9,,2
247,138,1.0,13,large,3
247,150,3.0,9,,4
247,183,1.0,13,juice of half,5
248,8,3.0,13,,1
248,210,2.0,9,,2
248,340,1.0,13,chopped,3
248,137,2.0,14,chopped,4
248,75,1.0,8,,5
248,341,8.0,13,,6
248,222,1.0,13,bunch,7
248,178,12.0,13,,8
248,217,1.0,11,,9
248,183,1.0,13,,10
248,150,150.0,1,,11
248,93,0.5,13,,12
248,200,2.0,9,chopped,13
249,316,300.0,1,soaked overnight in water,1
249,178,2.0,13,kg cut into cm cubes,2
249,210,120.0,13,ml,3
249,267,24.0,13,skinned,4
249,42,4.0,13,large,5
249,298,2.0,13,,6
249,47,1.0,13,,7
249,51,350.0,1,,8
249,314,150.0,13,ml,9
249,45,1.0,8,,10
249,132,4.0,13,sprigs,11
249,215,4.0,13,sprigs,12
249,60,450.0,13,ml,13
251,36,50.0,1,,1
251,264,250.0,1,,2
251,299,1.0,13,small,3
251,417,50.0,1,,4
251,197,150.0,13,ml,5
251,239,100.0,1,,6
251,430,0.0,16,,7
250,454,1.0,13,,1
250,36,1.0,10,,2
250,282,1.0,10,,3
250,795,0.5,10,,4
250,299,1.0,8,,5
250,11,2.0,8,,6
250,309,3.0,9,,7
250,11,2.0,9,,8
250,75,1.0,8,,9
250,260,2.0,8,,10
250,125,4.0,10,,11
250,566,2.0,10,,12
252,378,3.0,13,medium,1
252,300,1.0,8,,2
252,75,0.5,8,,3
252,208,0.25,8,,4
252,35,3.0,9,,5
252,260,1.0,11,,6
252,623,1.0,10,,7
252,209,1.0,13,for frying,8
253,233,4.0,10,,1
253,260,1.0,8,,2
253,96,1.0,8,,3
253,36,250.0,1,,4
253,309,1.0,10,,5
253,360,900.0,1,,6
253,518,1.0,8,,7
253,24,0.5,8,,8
253,303,2.0,9,,9
253,212,1.0,10,,10
253,245,1.0,13,ground,11
253,137,2.0,8,ground,12
253,290,1.0,9,,13
253,260,0.25,8,,14
253,291,2.0,9,,15
253,309,2.0,10,,16
253,212,0.5,10,,17
253,454,1.0,13,beaten,18
253,309,1.0,9,,19
253,309,0.25,10,,20
254,309,8.0,10,,1
254,260,0.5,9,,2
254,623,2.0,10,,3
254,260,1.0,8,,4
254,309,0.5,10,,5
255,309,4.0,10,,1
255,81,380.0,1,,2
255,850,1.0,10,,3
255,300,1.0,8,,4
255,603,0.5,8,,5
255,678,0.5,8,,6
255,845,0.25,8,,7
255,851,0.5,10,,8
256,61,2.0,4,,1
256,96,2.0,9,,2
256,832,1.0,8,,3
256,340,1.0,13,chopped,4
256,278,3.0,13,chopped,5
256,396,0.5,13,,6
256,137,4.0,14,chopped,7
256,486,1.0,13,chopped,8
256,290,3.0,13,sprigs,9
256,210,3.0,9,,10
256,309,0.25,10,,11
256,831,1.0,13,large,12
256,260,0.0,16,,13
256,229,0.0,16,,14
257,521,3.0,4,,1
257,842,2.5,9,,2
257,158,0.5,8,,3
257,832,0.5,8,,4
257,518,0.25,8,,5
257,340,1.0,13,chopped,6
257,137,6.0,14,sliced,7
257,290,3.0,13,sprigs,8
257,209,2.0,9,,9
257,309,1.0,10,,10
257,486,1.0,13,,11
257,831,1.0,13,large,12
257,260,0.0,16,,13
257,229,0.0,16,,14
258,848,1.0,4,,1
258,842,2.5,9,,2
258,832,1.0,8,,3
258,210,2.0,9,,4
258,340,1.0,13,sliced,5
258,245,1.0,13,sliced,6
258,396,1.0,13,sliced,7
258,486,1.0,13,sliced,8
258,137,3.0,14,chopped,9
258,849,380.0,1,,10
258,291,0.5,9,,11
258,290,4.0,13,sprigs,12
258,260,0.0,16,,13
258,229,0.0,16,,14
259,623,1.0,10,,1
259,800,0.5,10,,2
259,282,6.0,9,,3
259,11,2.0,8,,4
259,300,1.0,8,,5
259,260,0.5,8,,6
259,197,0.75,10,,7
259,209,1.0,13,for frying,8
260,623,2.0,10,,1
260,11,2.0,8,,2
260,260,1.0,8,,3
260,197,0.75,10,,4
260,209,1.0,10,,5
261,210,1.0,9,,1
261,340,1.0,13,chopped,2
261,137,1.0,14,finely chopped,3
261,278,2.0,13,chopped,4
261,249,2.0,10,,5
261,81,0.75,10,,6
261,309,0.75,10,,7
261,260,1.0,8,,8
261,518,0.5,8,,9
261,24,0.25,8,,10
261,406,450.0,1,,11
261,290,2.0,13,sprigs,12
262,625,1.0,4,,1
262,486,2.0,13,chopped,2
262,832,1.0,9,,3
262,837,2.0,8,,4
262,518,2.0,8,,5
262,838,0.75,10,,6
262,340,0.25,10,,7
262,137,2.0,14,minced,8
262,313,2.0,9,,9
262,290,3.0,13,sprigs,10
262,260,0.0,16,,11
263,249,2.0,10,,1
263,81,380.0,1,,2
263,406,450.0,1,,3
263,309,1.0,10,,4
263,176,2.0,8,,5
263,845,0.5,8,,6
263,24,0.25,8,,7
263,278,3.0,13,,8
263,290,2.0,13,sprigs,9
263,486,1.0,13,,10
264,623,380.0,1,,1
264,11,2.0,8,,2
264,603,2.0,8,,3
264,260,0.5,8,,4
264,454,1.0,13,large,5
264,35,150.0,1,,6
264,834,250.0,1,,7
264,197,0.33,10,,8
264,163,0.25,10,,9
264,462,4.0,9,,10
264,795,1.0,9,,11
264,835,1.0,8,,12
264,300,1.0,8,,13
264,658,0.5,10,,14
264,428,0.5,10,,15
264,836,0.5,10,,16
265,411,0.5,13,,1
265,42,2.0,13,sliced,2
265,234,1.0,13,chopped,3
265,340,1.0,13,chopped,4
265,137,4.0,14,chopped,5
265,278,4.0,13,chopped,6
265,290,4.0,13,sprigs,7
265,486,0.5,13,,8
265,309,2.0,9,,9
265,210,2.0,9,,10
265,462,4.0,9,,11
265,176,2.0,8,,12
265,24,1.0,8,,13
266,533,2.0,4,,1
266,81,1.0,10,,2
266,35,1.0,10,,3
266,623,0.5,10,,4
266,300,1.0,9,,5
266,518,1.0,8,,6
266,603,1.0,8,,7
266,678,1.0,8,,8
266,158,0.5,8,,9
266,260,0.25,8,,10
266,428,0.5,10,,11
266,81,0.75,10,,12
266,35,1.0,9,,13
266,603,0.12,8,,14
266,678,0.12,8,,15
267,642,150.0,1,,1
267,197,350.0,1,,2
267,210,45.0,1,,3
267,125,65.0,1,,4
267,641,35.0,1,,5
267,643,80.0,1,,6
267,454,1.0,13,,7
267,31,75.0,1,,8
267,303,1.0,6,,9
269,303,1.0,9,,1
269,340,1.0,13,large,2
269,4,1.0,13,chopped,3
269,304,150.0,13,ml,4
269,274,1.0,9,,5
269,413,1.0,8,,6
269,282,1.0,8,,7
269,112,2.0,13,beaten,8
269,568,200.0,1,,9
269,465,1.0,13,chopped,10
268,568,300.0,1,,1
268,413,1.0,9,,2
268,559,0.0,17,,3
268,278,0.0,17,,4
270,61,12.0,13,,1
270,188,0.5,13,,2
270,278,1.0,13,bunch,3
270,142,1.0,9,chopped,4
270,137,3.0,14,,5
270,340,0.5,13,,6
270,242,3.0,13,chopped,7
270,290,0.5,8,,8
270,188,1.0,13,juice of,9
270,274,2.0,9,,10
270,303,2.0,9,,11
270,35,3.0,9,,12
270,518,1.0,9,,13
270,15,200.0,1,,14
270,81,400.0,1,,15
270,278,1.0,13,bunch,16
270,290,2.0,13,sprigs,17
270,137,2.0,14,chopped,18
270,518,1.0,9,,19
270,406,800.0,1,,20
271,3,2.0,4,,1
271,823,1.0,10,,2
271,411,1.0,13,head,3
271,42,6.0,13,,4
271,298,1.0,13,large,5
271,236,8.0,13,,6
271,36,3.0,9,,7
271,24,0.0,16,,8
273,236,5.0,13,large,1
273,210,2.0,9,,2
273,396,1.0,13,,3
273,212,5.0,13,,4
273,524,1.0,9,,5
273,389,500.0,1,,6
273,112,24.0,13,skinned,7
273,260,1.0,11,,8
273,229,1.0,11,,9
274,134,250.0,1,,1
274,104,500.0,1,,2
274,140,1.0,13,topping,3
274,166,1.0,13,topping,4
274,187,1.0,13,bulb,5
274,341,1.0,13,,6
274,93,3.0,13,rd,7
274,147,100.0,1,,8
275,340,2.0,13,,1
275,36,1.0,9,,2
275,483,1.0,4,,3
275,260,0.5,8,,4
275,229,0.5,8,,5
275,208,0.5,8,,6
275,89,0.5,9,,7
275,309,50.0,5,,8
275,36,2.0,9,,9
276,57,4.0,13,pounded to cm thickness,1
276,233,2.0,9,,2
276,454,1.0,13,beaten,3
276,31,100.0,1,fine,4
276,303,230.0,13,ml frying,5
276,284,2.0,9,,6
276,212,2.0,13,sliced,7
276,137,5.0,14,chopped,8
276,42,2.0,13,sliced,9
276,233,2.0,9,,10
276,96,4.0,8,,11
276,60,600.0,13,ml,12
276,163,2.0,8,,13
276,274,4.0,8,,14
276,16,1.0,13,,15
276,136,1.0,8,,16
277,426,300.0,1,,1
277,17,2.0,13,,2
277,197,300.0,13,ml,3
277,112,4.0,13,,4
277,222,1.0,12,,5
277,85,1.0,12,,6
277,303,2.0,9,,7
277,340,1.0,13,chopped,8
277,85,1.0,8,,9
277,96,2.0,8,,10
277,249,300.0,1,,11
278,210,4.0,9,,1
278,177,750.0,1,,2
278,256,1.0,8,,3
278,340,1.0,13,large chopped,4
278,309,25.0,5,,5
278,222,30.0,1,,6
278,36,1.0,9,,7
278,183,1.0,13,,8
279,1,1.0,13,whole,1
279,209,2.0,13,quarts neutral frying,2
279,110,1.0,13,,3
279,125,1.0,10,,4
279,35,1.0,9,,5
279,260,1.0,9,,6
279,217,1.0,9,,7
279,211,2.0,8,,8
279,63,1.0,8,,9
279,24,1.0,8,,10
279,49,0.5,8,,11
279,257,0.5,8,,12
279,139,0.5,8,,13
279,518,0.5,8,,14
279,215,0.5,8,,15
279,13,0.5,8,,16
279,193,0.5,8,,17
280,309,4.0,10,,1
280,608,2.0,4,,2
280,138,4.0,13,,3
280,158,2.0,8,,4
280,209,2.0,9,,5
280,244,2.0,13,medium,6
280,341,4.0,13,,7
280,217,2.0,9,,8
280,24,0.5,8,,9
280,96,2.0,8,,10
280,292,4.0,9,,11
280,260,1.0,13,dash,12
280,65,1.0,13,,13
280,74,1.0,13,leaves,14
281,102,300.0,1,,1
281,36,150.0,1,,2
281,84,400.0,1,,3
281,111,3.0,13,,4
281,188,4.0,13,,5
281,105,300.0,13,ml,6
281,323,1.0,9,,7
281,188,0.0,16,,8
282,766,0.5,10,,1
282,766,2.0,9,,2
282,266,3.0,9,,3
282,282,1.0,9,,4
282,446,1.0,8,,5
282,260,0.75,8,,6
282,303,0.25,10,,7
282,454,1.0,13,,8
282,454,1.0,13,,9
282,197,1.0,10,,10
282,623,3.0,10,,11
282,623,2.0,9,,12
282,309,1.0,8,,13
283,303,1.0,9,,1
283,340,1.0,13,finely chopped,2
283,137,2.0,14,chopped,3
283,142,1.0,13,part,4
283,85,1.0,15,,5
283,94,1.0,8,,6
283,217,1.0,8,,7
283,136,2.0,8,,8
283,71,400.0,1,,9
283,406,400.0,1,,10
283,15,0.0,16,,11
284,702,400.0,1,,1
284,462,6.0,9,,2
284,439,1.0,11,,3
284,374,1.0,10,,4
284,322,0.25,10,,5
284,197,1.0,10,,6
284,282,4.0,9,,7
284,330,2.0,9,,8
284,282,1.0,10,,9
284,309,1.0,10,,10
284,530,1.0,8,,11
284,184,0.5,8,,12
286,33,1.0,10,,1
286,249,1.0,10,,2
286,85,0.5,8,,3
286,190,2.0,10,,4
286,62,1.0,15,,5
286,340,1.0,13,large,6
286,260,1.0,13,sprinking,7
286,303,0.5,10,,8
287,446,0.25,3,,1
287,309,0.25,10,,2
287,309,1.0,10,,3
287,282,0.5,10,,4
287,260,1.0,8,,5
287,112,2.0,13,,6
287,556,0.33,10,,7
287,125,5.0,13,drops,8
287,478,1.0,13,sprinking,9
287,197,0.5,10,,10
287,282,2.0,10,,11
287,299,1.0,10,,12
287,558,6.0,9,,13
287,36,0.33,10,,14
288,236,2.0,13,large,1
288,36,2.0,9,,2
288,53,150.0,1,,3
288,340,1.0,13,large,4
288,245,1.0,13,large,5
288,241,1.0,11,,6
289,258,2.0,9,,1
289,274,2.0,9,,2
289,414,2.0,9,,3
289,330,2.0,9,,4
289,309,2.0,9,,5
289,1,500.0,1,,6
289,66,1.0,9,,7
289,491,1.0,8,,8
289,35,1.0,9,,9
289,278,4.0,13,chopped,10
289,138,6.0,14,,11
289,492,220.0,1,,12
289,225,100.0,1,,13
290,237,400.0,1,,1
290,274,2.0,9,,2
290,292,1.0,8,,3
290,330,1.0,8,,4
290,45,1.0,8,,5
290,284,1.0,8,,6
290,225,85.0,1,,7
290,65,3.0,13,large,8
290,35,1.0,9,,9
290,138,6.0,14,,10
290,492,450.0,1,,11
290,142,0.0,16,,12
291,111,2.0,13,large,1
291,89,2.0,9,,2
291,148,0.25,10,,3
291,162,0.67,10,,4
291,197,0.75,10,,5
291,619,1.0,13,,6
291,36,0.67,10,,7
291,148,0.75,10,,8
291,111,5.0,13,large,9
291,125,1.0,10,,10
291,11,1.5,8,,11
291,197,0.5,10,,12
291,110,7.0,13,,13
291,148,1.0,10,,14
291,442,1.0,13,sliced,15
291,631,1.0,10,,16
292,210,1.0,9,,1
292,242,1.0,13,finely sliced,2
292,289,2.0,9,,3
292,305,1.0,13,,4
292,81,400.0,15,ml,5
292,122,2.0,8,,6
292,250,100.0,1,,7
292,188,2.0,13,"juice of , the other halved",8
292,175,150.0,1,,9
292,85,0.5,13,small pack,10
293,210,2.0,9,,1
293,244,2.0,13,chopped,2
293,137,4.0,14,crushed,3
293,157,2.0,8,,4
293,677,2.0,8,,5
293,398,400.0,1,,6
293,282,0.5,8,,7
293,200,10.0,1,,8
293,179,500.0,1,,9
293,376,8.0,13,,10
293,31,50.0,1,,11
293,547,0.0,16,,12
296,43,12.0,13,,1
296,174,0.5,9,,2
296,95,0.5,9,,3
296,212,3.0,13,sliced thinly,4
296,144,2.0,8,,5
296,137,4.0,13,whole,6
296,200,1.0,13,leaves,7
296,74,1.0,13,leaves,8
296,256,0.5,8,dissolved in cup warm milk,9
296,141,2.0,9,,10
296,15,2.0,10,,11
296,135,0.5,10,,12
